"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2017-06-08",,,"68",",,7","47",",,7","49",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2017-06-09",,,"73",",,7","49",",,7","55",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2017-06-10",,,"80",",,7","54",",,7","57",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2017-06-11",,,"83",",,7","57",",,7","66",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2017-06-12",,,"89",",,7","64",",,7","66",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2017-06-13",,,"92",",,7","66",",,7","74",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2017-06-14",,,"94",",,7","70",",,7","70",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2017-06-15",,,"84",",,7","56",",,7","58",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2017-06-16",,,"78",",,7","56",",,7","59",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2017-06-17",,,"66",",,7","59",",,7","64",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2017-06-18",,,"73",",,7","64",",,7","70",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2017-06-19",,,"87",",,7","70",",,7","76",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2017-06-20",,,"88",",,7","69",",,7","70",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2017-06-21",,,"83",",,7","60",",,7","60",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2017-06-22",,,"83",",,7","59",",,7","60",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2017-06-23",,,"85",",,7","60",",,7","74",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2017-06-24",,,"81",",,7","71",",,7","71",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2017-06-25",,,"84",",,7","61",",,7","62",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2017-06-26",,,"81",",,7","55",",,7","60",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2017-06-27",,,"79",",,7","58",",,7","59",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2017-06-28",,,"77",",,7","52",",,7","56",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2017-06-29",,,"79",",,7","56",",,7","59",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2017-06-30",,,"83",",,7","59",",,7","71",",,7,0700",,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-01-01","46","H,,S","49",",,W","39",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-01-02","40","H,,S","42",",,W","38",",,W",,,"    1",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-01-03","42","H,,S","47",",,W","40",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-01-04","47","H,,S","54",",,W","36",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-01-05","34","H,,S","36",",,W","28",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-01-06","32","H,,S","35",",,W","28",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-01-07","25","H,,S","28",",,W","22",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-01-08","23","H,,S","27",",,W","19",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-01-09","21","H,,S","24",",,W","17",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-01-10","28","H,,S","47",",,W","23",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-01-11","47","H,,S","54",",,W","44",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-01-12","55","H,,S","68",",,W","48",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-01-13","54","H,,S","63",",,W","34",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-01-14","32","H,,S","34",",,W","29",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-01-15","35","H,,S","41",",,W","33",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-01-16","37","H,,S","44",",,W","31",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-01-17","42","H,,S","43",",,W","39",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-01-18","41","H,,S","45",",,W","39",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-01-19","44","H,,S","50",",,W","41",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-01-20","43","H,,S","46",",,W","41",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-01-21","46","H,,S","51",",,W","41",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-01-22","46","H,,S","50",",,W","43",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-01-23","44","H,,S","45",",,W","38",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-01-24","39","H,,S","41",",,W","38",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-01-25","42","H,,S","53",",,W","39",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-01-26","50","H,,S","57",",,W","45",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-01-27","44","H,,S","45",",,W","38",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-01-28","39","H,,S","40",",,W","36",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-01-29","40","H,,S","45",",,W","37",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-01-30","37","H,,S","38",",,W","32",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-01-31","31","H,,S","35",",,W","28",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-02-01","41","H,,S","49",",,W","34",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-02-02","42","H,,S","46",",,W","34",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-02-03","33","H,,S","35",",,W","28",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-02-04","29","H,,S","36",",,W","24",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-02-05","36","H,,S","45",",,W","33",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-02-06","43","H,,S","50",",,W","38",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-02-07","40","H,,S","43",",,W","38",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-02-08","47","H,,S","62",",,W","39",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-02-09","36","H,,S","44",",,W","19",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-02-10","24","H,,S","34",",,W","19",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-02-11","38","H,,S","49",",,W","31",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-02-12","36","H,,S","40",",,W","32",",,W",,,"    1",",,W",,,,,"    1",",,W",,,"    1",",,W","    1",",,W",,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-02-13","38","H,,S","42",",,W","33",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-02-14","35","H,,S","42",",,W","31",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-02-15","41","H,,S","50",",,W","36",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-02-16","36","H,,S","38",",,W","31",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-02-17","34","H,,S","44",",,W","29",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-02-18","46","H,,S","65",",,W","36",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-02-19","60","H,,S","66",",,W","53",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-02-20","51","H,,S","55",",,W","40",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-02-21","42","H,,S","47",",,W","36",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-02-22","48","H,,S","59",",,W","44",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-02-23","51","H,,S","65",",,W","42",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-02-24","60","H,,S","70",",,W","49",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-02-25","57","H,,S","65",",,W","47",",,W",,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-02-26","44","H,,S","47",",,W","39",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-02-27","44","H,,S","54",",,W","37",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-02-28","50","H,,S","58",",,W","44",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-03-01","58","H,,S","71",",,W","53",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-03-02","55","H,,S","66",",,W","38",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-03-03","37","H,,S","42",",,W","27",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-03-04","28","H,,S","32",",,W","19",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-03-05","25","H,,S","38",",,W","17",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-03-06","34","H,,S","45",",,W","28",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-03-07","47","H,,S","53",",,W","43",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-03-08","54","H,,S","62",",,W","49",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-03-09","58","H,,S","65",",,W","49",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-03-10","42","H,,S","49",",,W","27",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-03-11","26","H,,S","31",",,W","20",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-03-12","27","H,,S","32",",,W","22",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-03-13","28","H,,S","37",",,W","23",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-03-14","32","H,,S","34",",,W","24",",,W",,,"    1",",,W",,,"    1",",,W","    1",",,W",,,,,"    1",",,W","    1",",,W",,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-03-15","26","H,,S","30",",,W","23",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-03-16","32","H,,S","41",",,W","27",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-03-17","39","H,,S","49",",,W","32",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-03-18","38","H,,S","41",",,W","34",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-03-19","40","H,,S","48",",,W","36",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-03-20","44","H,,S","54",",,W","37",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-03-21","51","H,,S","62",",,W","45",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-03-22","43","H,,S","51",",,W","26",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-03-23","32","H,,S","45",",,W","26",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-03-24","44","H,,S","58",",,W","38",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-03-25","54","H,,S","57",",,W","44",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-03-26","42","H,,S","44",",,W","39",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-03-27","42","H,,S","50",",,W","39",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-03-28","44","H,,S","45",",,W","42",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-03-29","49","H,,S","59",",,W","44",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-03-30","46","H,,S","53",",,W","41",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-03-31","43","H,,S","46",",,W","40",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-04-01","42","H,,S","48",",,W","39",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-04-02","51","H,,S","63",",,W","43",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-04-03","56","H,,S","63",",,W","48",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-04-04","50","H,,S","54",",,W","45",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-04-05","52","H,,S","63",",,W","45",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-04-06","46","H,,S","54",",,W","43",",,W",,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-04-07","50","H,,S","53",",,W","43",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-04-08","47","H,,S","58",",,W","42",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-04-09","54","H,,S","68",",,W","46",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-04-10","61","H,,S","73",",,W","52",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-04-11","67","H,,S","78",",,W","57",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-04-12","64","H,,S","77",",,W","54",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-04-13","58","H,,S","66",",,W","50",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-04-14","57","H,,S","66",",,W","50",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-04-15","57","H,,S","63",",,W","52",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-04-16","71","H,,S","88",",,W","60",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-04-17","71","H,,S","73",",,W","59",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-04-18","59","H,,S","65",",,W","49",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-04-19","50","H,,S","54",",,W","46",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-04-20","54","H,,S","66",",,W","49",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-04-21","52","H,,S","54",",,W","48",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-04-22","52","H,,S","56",",,W","49",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-04-23","55","H,,S","65",",,W","48",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-04-24","53","H,,S","59",",,W","48",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-04-25","53","H,,S","57",",,W","50",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-04-26","55","H,,S","62",",,W","53",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-04-27","62","H,,S","69",",,W","56",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-04-28","67","H,,S","85",",,W","55",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-04-29","77","H,,S","88",",,W","65",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-04-30","65","H,,S","69",",,W","53",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-05-01","56","H,,S","73",",,W","50",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-05-02","71","H,,S","78",",,W","62",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-05-03","64","H,,S","67",",,W","55",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-05-04","58","H,,S","66",",,W","51",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-05-05","56","H,,S","64",",,W","53",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-05-06","62","H,,S","67",",,W","56",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-05-07","56","H,,S","58",",,W","50",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-05-08","53","H,,S","62",",,W","48",",,W",,,,,,,,,,,,,,,,,,,,
